AT,V,AP,RH,PE
0.335977,0.301779,0.557288,0.71689,464.56
0.78017,0.82242,0.425142,0.485791,434.45
0.135977,0.193594,0.511755,0.887936,483.12
0.343059,0.257829,0.48874,0.569303,473.47
0.718697,0.663701,0.420688,0.36555,442.16
0.271955,0.2879,0.669389,0.54866,477.89
0.70255,0.778826,0.226677,0.354021,430.17
0.524363,0.753559,0.359564,0.511394,446.22
0.542776,0.342883,0.365009,0.645174,453.26
0.666572,0.429537,0.503836,0.338338,457.12
0.124929,0.257829,0.47414,0.821984,443.73
0.284986,0.196975,0.755506,0.723056,474.17
0.286402,0.281851,0.596387,0.746381,476
0.746176,0.816548,0.188567,0.7437,431.28
0.74221,0.711388,0.539223,0.285523,440.77
0.416431,0.292349,0.351646,0.649732,457.74
0.331445,0.248221,0.477357,0.665282,466.46
0.468272,0.722064,0.504331,0.802413,451.29
0.233144,0.289324,0.506558,0.93311,463.87
0.523796,0.554626,0.677555,0.682708,454.12
0.475637,0.56032,0.481317,0.732976,450.26
0.509348,0.459609,0.392972,0.927078,447.96
0.265439,0.253559,0.635239,0.568901,468.75
0.25779,0.262278,0.524128,0.883244,478.34
0.484703,0.383808,0.420688,0.702681,453.66
0.348159,0.299288,0.548379,0.7063,463.3
0.648159,0.614947,0.42638,0.737534,436.33
0.617564,0.32758,0.468201,0.409115,444.55
0.713598,0.633452,0.481811,0.447855,450.15
0.3983,0.349466,0.718387,0.193566,470.85
0.804249,0.87153,0.279139,0.659651,431.77
0.350425,0.248043,0.673348,0.56193,464.32
0.266856,0.325801,0.487008,0.623861,475.41
0.882153,0.884698,0.307597,0.296783,436.3
0.63796,0.383808,0.518189,0.255094,447.54
0.219263,0.226335,0.654541,0.573995,479.23
0.730028,0.710142,0.51027,0.333378,441.3
0.672805,0.595374,0.434298,0.598794,441
0.111331,0.221352,0.704776,0.65563,490.81
0.181586,0.292883,0.986884,0.61756,477.86
0.605382,0.599288,0.459045,0.720107,443.12
0.711048,0.794662,0.44197,0.454692,445.31
0.405949,0.514947,0.619649,0.537802,460.73
0.534844,0.452313,0.391487,0.889946,447.58
0.633711,0.731673,0.25761,0.608981,433.37
0.028045,0.254093,0.448404,0.769437,482.66
0.664306,0.716192,0.533036,0.439544,447.34
0.235127,0.487367,0.71517,0.677212,470.35
0.442776,0.349644,0.513734,0.664477,456.08
0.667422,0.601068,0.603316,0.703887,437.19
0.216431,0.294662,0.90151,0.878418,467.79
0.243059,0.254982,0.257857,0.858445,473
0.690935,0.877402,0.588963,0.788472,430.22
0.596034,0.392705,0.377134,0.546917,448.15
0.307082,0.332206,0.352388,0.799866,466.01
0.37762,0.29484,0.694383,0.478552,469.68
0.756374,0.794662,0.437763,0.390349,441.66
0.587535,0.808363,0.329126,0.898123,436.43
0.638527,0.731851,0.484781,0.49008,439.15
0.306799,0.292349,0.581292,0.89933,461.46
0.634278,0.693416,0.451868,0.786461,442.78
0.161756,0.290036,0.552091,0.708445,483.28
0.558924,0.582918,0.555308,0.71193,454.32
0.612465,0.622064,0.555556,0.586863,446.88
0.607082,0.683274,0.425885,0.718499,441.35
0.647592,0.779004,0.330611,0.843834,440.03
0.14051,0.274377,0.791141,0.952011,478.24
0.853541,0.79395,0.505568,0.410322,432.03
0.53881,0.420996,0.4098,0.889544,445.31
0.185836,0.26032,0.432319,0.907507,482.31
0.338244,0.340036,0.909181,0.60563,467.14
0.821813,0.800712,0.336055,0.445442,439.16
0.661473,0.566014,0.419946,0.672118,442.03
0.574788,0.713879,0.653551,0.55496,447
0.47847,0.486833,0.790646,0.431099,458.06
0.508499,0.59484,0.605791,0.851609,449.76
0.754674,0.780605,0.499381,0.186327,436.96
0.333428,0.435409,0.396189,0.820912,465.82
0.53881,0.746619,0.466964,0.637399,443.17
0.114448,0.288078,0.224202,0.989946,484.47
0.430028,0.276335,0.461519,0.522118,464.95
0.251275,0.223488,0.413264,0.529357,474.03
0.363739,0.178648,0.575848,0.465147,469.61
0.690935,0.814591,0.371938,0.635255,431.7
0.876204,0.764235,0.429102,0.210858,441.66
0.395751,0.281139,0.384558,0.73311,464.85
0.300283,0.247687,0.598614,0.823861,473.86
0.667139,0.617616,0.548627,0.543566,439.73
0.531161,0.617794,0.616184,0.704021,452.8
0.654674,0.685053,0.650829,0.451475,440.93
0.851841,0.746619,0.513487,0.127882,436.64
0.643059,0.47153,0.538233,0.563137,446.74
0.188952,0.261388,0.569166,0.867158,483.5
0.735127,0.829359,0.387033,0.82319,434.04
0.290935,0.285231,0.657263,0.706971,477.8
0.616147,0.85089,0.477357,0.836729,437.92
0.282153,0.279359,0.706756,0.684584,475.88
0.554108,0.722064,0.441475,0.663941,444.74
0.345892,0.319929,0.573373,0.807507,466.38
0.445326,0.347687,0.683247,0.610456,457.61
0.370538,0.184164,0.549616,0.396113,469.37
0.368272,0.326335,0.549616,0.471314,469.5
0.769972,0.762989,0.392477,0.549732,428.28
0.812465,0.8,0.45657,0.546515,434.76
0.56034,0.73274,0.296709,0.871046,441.71
0.641643,0.650178,0.519426,0.825737,441.34
0.561473,0.441281,0.317001,0.794638,448.32
0.556657,0.37847,0.496907,0.613003,452.1
0.110198,0.266726,0.477357,0.884853,488.8
0.716714,0.795018,0.417471,0.612466,431.96
0.230595,0.292883,0.994803,0.588204,477.52
0.477904,0.36726,0.230389,0.95992,447.8
0.470255,0.722064,0.429102,0.792895,452.66
0.487535,0.425089,0.664687,0.43874,453.49
0.692351,0.63452,0.459787,0.612064,436.44
0.460623,0.675267,0.587973,0.633378,456.5
0.690085,0.802669,0.429597,0.581769,434.56
0.623796,0.424377,0.495917,0.284584,446.23
0.546742,0.605516,0.519178,0.80067,446.02
0.342493,0.311388,0.938629,0.621046,473.76
0.703399,0.857651,0.299183,0.908177,432.93
0.55779,0.356228,0.519426,0.519035,460.18
0.27762,0.281317,0.660233,0.445845,476.81
0.12238,0.251246,0.303885,0.374531,484.12
0.309065,0.271174,0.508785,0.812332,471.23
0.438527,0.342883,0.660975,0.220107,460.66
0.849575,0.777402,0.195001,0.325201,426.5
0.491501,0.32153,0.481811,0.630429,451
0.617847,0.859609,0.349171,0.874531,438.33
0.171671,0.281317,0.67904,0.699866,486.2
0.679037,0.601246,0.512744,0.551206,441.71
0.77847,0.840214,0.358822,0.633914,428.73
0.786686,0.904626,0.383073,0.471448,433.91
0.636827,0.679893,0.430586,0.827614,443.28
0.664023,0.588968,0.560505,0.605898,444.05
0.847875,0.840214,0.355605,0.456032,425.12
0.158074,0.257829,0.463747,0.77815,487.84
0.756091,0.967616,0.342984,0.824799,433.08
0.798017,0.74484,0.52784,0.363673,445.3
0.598584,0.64306,0.380104,0.641957,445.31
0.68102,0.800712,0.314279,0.706032,433.06
0.546176,0.882028,0.549864,0.75563,443.51
0.72153,0.401601,0.261569,0.451206,438
0.624646,0.602313,0.498144,0.643968,441.22
0.326346,0.271886,0.69364,0.883512,474.07
0.61898,0.622954,0.346944,0.825335,438.59
0.424646,0.347687,0.402128,0.72681,456.42
0.575354,0.56637,0.363029,0.682842,442.51
0.651841,0.56637,0.369463,0.615282,439.91
0.26289,0.268149,0.806236,0.662332,490.96
0.165156,0.274911,0.835932,0.934048,483.38
0.735694,0.617616,0.538728,0.377748,439.43
0.132578,0.237011,0.619896,0.526139,485.95
0.25949,0.271174,0.547142,0.831501,478.69
0.664589,0.685943,0.418956,0.669169,440.39
0.347309,0.319929,0.566691,0.810188,463.77
0.484136,0.399822,0.30735,0.700134,455.94
0.075921,0.23274,0.558773,0.689008,485.78
0.116997,0.258719,0.369958,0.814611,485.86
0.570255,0.690214,0.700569,0.485121,453.3
0.553541,0.599288,0.479832,0.940349,445.83
0.173654,0.185231,0.597624,0.504826,480.38
0.61728,0.617794,0.609255,0.502145,451.97
0.790935,0.745374,0.612472,0.163941,439.06
0.246459,0.243416,0.768622,0.801475,479.15
0.195184,0.193594,0.506063,0.857105,478.69
0.787252,0.791103,0.435536,0.483914,438.47
0.635977,0.555338,0.518931,0.600402,442.9
0.532578,0.618149,0.444197,0.737399,450.46
0.350992,0.235943,0.617174,0.697185,465.29
0.197167,0.304804,0.440732,0.820643,469.1
0.724363,0.78363,0.289037,0.650938,434.47
0.316431,0.254093,0.521158,0.654558,473.54
0.866006,0.863879,0.276169,0.484316,430.17
0.492635,0.593416,0.418461,0.791689,448.17
0.724079,0.68274,0.418213,0.532038,437.24
0.480453,0.592527,0.431824,0.826944,454.54
0.570538,0.606228,0.430586,0.658311,442.84
0.705949,0.935765,0.480574,0.707641,434.76
0.40255,0.814591,0.664687,0.60134,456.35
0.483003,0.375801,0.3561,0.709249,452
0.563456,0.695374,0.545904,0.640349,448.51
0.52238,0.345552,0.372185,0.19571,462.44
0.272238,0.285053,0.719871,0.464209,479.23
0.129178,0.278826,0.726058,0.734584,490.47
0.360623,0.313701,0.405345,0.875603,468.93
0.640793,0.581673,0.469933,0.614343,445.68
0.399717,0.218505,0.54541,0.779759,464.14
0.728045,0.81726,0.409305,0.688472,430.42
0.618414,0.633274,0.545162,0.52748,447.86
0.203683,0.2879,0.64192,0.724531,484.08
0.769688,0.85516,0.454343,0.634584,432.2
0.467422,0.454448,0.469686,0.821314,455.5
0.396884,0.335231,0.645137,0.551877,460.2
0.370255,0.290036,0.408562,0.557507,468.55
0.727479,0.68363,0.557783,0.293432,445.66
0.252975,0.286477,0.590695,0.791287,479.94
0.464589,0.656584,0.47216,0.827346,455.88
0.435977,0.270285,0.192774,0.631501,462.55
0.194051,0.193772,0.874289,0.823056,479.66
0.532011,0.296797,0.417966,0.498794,463.08
0.596317,0.597865,0.523138,0.394102,451.82
0.609065,0.769929,0.54046,0.34866,448.2
0.422096,0.313701,0.366988,0.667426,465.09
0.089518,0.241103,0.64588,0.86193,489.96
0.853824,0.808541,0.383321,0.545576,432.79
0.34221,0.184164,0.581787,0.535255,468.54
0.711331,0.463879,0.480079,0.452681,437.35
0.600283,0.622954,0.308092,0.779759,437.6
0.683853,0.603381,0.445682,0.60134,444.19
0.369122,0.241103,0.516951,0.585925,467.83
0.586119,0.811032,0.374907,0.761796,442.4
0.850708,0.935765,0.544667,0.39933,433.28
0.496884,0.249644,0.520168,0.482172,465.28
0.635977,0.753203,0.385796,0.552011,437.4
0.570538,0.760142,0.495422,0.587131,443.93
0.403966,0.713523,0.519426,0.825067,450.54
0.804533,0.967616,0.344717,0.381635,430.83
0.335694,0.349466,0.719624,0.71689,473.12
0.225212,0.245552,0.527097,0.802145,482.38
0.393201,0.248043,0.64687,0.469303,464.17
0.098584,0.285053,0.686216,0.781099,492.12
0.705666,0.716192,0.532541,0.354558,442.48
0.307932,0.285409,0.71022,0.71059,466.64
0.777054,0.693416,0.460282,0.529759,440.12
0.489518,0.31637,0.481317,0.270643,463.3
0.092068,0.271886,0.707746,0.913405,483.73
0.691785,0.807117,0.416729,0.641823,445.28
0.717847,0.863701,0.363276,0.65496,433.09
0.613598,0.716192,0.536501,0.593432,447.16
0.509065,0.344306,0.564464,0.051877,465.49
0.31898,0.275267,0.42341,0.794638,471.19
0.190085,0.233808,0.501609,0.516086,482.96
0.243059,0.27758,0.757733,0.793164,479
0.804249,0.56121,0.346449,0.229625,436.17
0.626629,0.688434,0.499876,0.810456,440.66
0.546742,0.32153,0.425885,0.496783,447.83
0.418697,0.292349,0.341005,0.647989,455.42
0.813314,0.801423,0.272457,0.519705,438.29
0.394618,0.326512,0.787181,0.708043,462.66
0.550708,0.332562,0.316753,0.754826,448.43
0.295751,0.341993,0.583519,0.745174,475.24
0.132578,0.325445,0.68102,0.632976,484.94
0.348159,0.419217,0.463004,0.788606,461.34
0.646176,0.592527,0.458797,0.41622,449.8
0.401983,0.319929,0.519673,0.708177,462.33
0.760907,0.72758,0.372927,0.680965,434.73
0.775354,0.762989,0.4244,0.569437,428.52
0.707932,0.764235,0.449146,0.481501,447.85
0.423513,0.325801,0.454838,0.603083,462.44
0.216147,0.257295,0.504083,0.884584,483.18
0.272805,0.15427,0.635486,0.650134,476.06
0.329745,0.31637,0.559515,0.653753,474.1
0.415014,0.638968,0.671368,0.656568,456.64
0.314448,0.273488,0.612967,0.912869,464.61
0.475071,0.695552,0.415491,0.563137,444.28
0.31983,0.261032,0.616184,0.789812,470.75
0.329745,0.281139,0.721356,0.769437,460.57
0.232295,0.326335,0.565207,0.890214,479.24
0.439377,0.290214,0.503341,0.569839,462.74
0.557507,0.638968,0.666172,0.504692,450.07
0.616147,0.423488,0.257857,0.555228,445.36
0.260907,0.229893,0.51027,0.939678,472.11
0.901133,0.921886,0.408067,0.511394,431.03
0.077904,0.265302,0.451373,0.732976,493.87
0.369972,0.291815,0.7268,0.705764,464.84
0.253824,0.345552,0.494432,0.785523,470.66
0.556374,0.617794,0.619401,0.631903,451.49
0.323796,0.514947,0.597872,0.756434,467.81
0.590085,0.592527,0.464984,0.474665,449.79
0.280737,0.270285,0.689186,0.813137,474.7
0.706232,0.614057,0.485276,0.500268,447.88
0.303116,0.435409,0.389013,0.921046,452.84
0.228612,0.254448,0.616679,0.67681,480.05
0.656941,0.76121,0.30834,0.42319,437.67
0.671388,0.857651,0.339025,0.952681,437.07
0.266572,0.29484,0.74833,0.586997,480.71
0.563456,0.420996,0.39223,0.767292,446.46
0.510482,0.686477,0.666172,0.663405,448.03
0.2983,0.27153,0.578817,0.375871,466.47
0.243343,0.349644,0.635734,0.910456,470.79
0.334278,0.302135,0.615937,0.848257,466.17
0.672521,0.597687,0.599604,0.352279,442.3
0.322663,0.292171,0.435536,0.52815,468.58
0.68187,0.731673,0.280871,0.504021,434.4
0.366572,0.281139,0.413017,0.823056,468.14
0.170255,0.27331,0.724573,0.83874,481.52
0.28017,0,0.390002,0.892091,470.88
0.129178,0.274911,0.818857,0.877212,489.18
0.628045,0.444128,0.384063,0.56555,443.45
0.651275,0.614057,0.64093,0.472252,441
0.625496,0.441281,0.296709,0.648525,444.99
0.738527,0.808363,0.301163,0.629223,429.62
0.152408,0.249822,0.459292,0.87252,483.04
0.634278,0.633274,0.542687,0.453887,448.43
0.906799,0.835053,0.390497,0.286729,432.13
0.364873,0.514947,0.621628,0.641287,462.63
0.651841,0.880961,0.430339,0.643164,434.46
0.305382,0.261032,0.640188,0.802145,471.63
0.488385,0.33274,0.597129,0.646113,454.28
0.104816,0.181673,0.826776,0.715952,489.36
0.903399,0.763523,0.35313,0.33311,427.4
0.686686,0.56032,0.492205,0.449464,438.59
0.358074,0.253025,0.483049,0.716354,467.62
0.812181,0.795018,0.441475,0.377212,429.85
0.506232,0.556762,0.689433,0.558847,456.89
0.553258,0.403915,0.534521,0.50496,458.13
0.601133,0.707473,0.579065,0.593029,447.84
0.634278,0.599822,0.40485,0.840349,441.93
0.643909,0.403915,0.498144,0.397051,443.67
0.86289,0.827224,0.375402,0.452011,429.72
0.164306,0.282918,0.399901,0.96193,480.68
0.34136,0.288612,0.687949,0.60563,461.56
0.638527,0.602313,0.626578,0.387399,444.35
0.773654,0.746619,0.527592,0.311528,435.2
0.45949,0.596085,0.571641,0.850804,450.33
0.248725,0.2879,0.669389,0.629491,478.74
0.733144,0.79395,0.386785,0.474129,433.47
0.379603,0.454093,0.528335,0.99933,460.56
0.428045,0.454448,0.504331,0.769571,460.86
0.689802,0.683274,0.424152,0.579223,437.24
0.339093,0.233274,0.552091,0.432172,466.41
0.449008,0.617794,0.602079,0.823056,456.62
0.801983,0.85089,0.480079,0.479357,429.31
0.449858,0.337722,0.653799,0.476676,464.13
0.604249,0.597687,0.609503,0.545442,442.27
0.344759,0.245907,0.413759,0.852011,467.97
0.640227,0.785053,0.382331,0.677882,435.38
0.356091,0.345552,0.443207,0.549866,459.66
0.593201,0.811032,0.37466,0.755898,439.91
0.711898,0.716192,0.530067,0.323995,443.9
0.481303,0.399822,0.32096,0.686461,453.9
0.64136,0.707473,0.569908,0.423995,445.01
0.622096,0.778826,0.449394,0.855898,434.08
0.646176,0.764235,0.434546,0.665147,448.58
0.48272,0.746619,0.495422,0.761528,446.7
0.570255,0.56032,0.448404,0.699196,442.63
0.674221,0.596085,0.519921,0.393298,444.77
0.486119,0.32153,0.49072,0.671984,453.2
0.613314,0.459609,0.413512,0.638874,444.82
0.544759,0.880961,0.400891,0.840349,443.44
0.068555,0.23274,0.583271,0.684718,489
0.64051,0.675267,0.48874,0.619839,438.39
0.603116,0.606228,0.35808,0.809651,440.64
0.656374,0.598221,0.431824,0.710456,441.33
0.882436,0.848221,0.511507,0.381635,438.93
0.574788,0.81726,0.378867,0.667828,442.35
0.86289,0.827224,0.370948,0.408177,427.56
0.298867,0.487367,0.820341,0.578418,465.14
0.320113,0.286121,0.560752,0.655362,471.61
0.322096,0.486833,0.786439,0.675603,468.36
0.176204,0.27242,0.674091,0.607373,492.26
0.387535,0.242705,0.572136,0.613271,462.28
0.79915,0.762989,0.418461,0.538472,429.5
0.366006,0.266726,0.451868,0.531367,470.03
0.084136,0.31121,0.499381,0.927078,479.09
0.807082,0.829537,0.28483,0.402681,426.52
0.22153,0.265302,0.42242,0.743566,477.38
0.323796,0.257829,0.48874,0.461528,477.22
0.5983,0.672064,0.463004,0.690751,448.02
0.360907,0.309253,0.851274,0.55067,457.77
0.697167,0.603381,0.495174,0.53378,443.94
0.483569,0.326157,0.590943,0.285791,464.63
0.641926,0.811032,0.37565,0.750536,436.29
0.368272,0.296619,0.607275,0.629759,470.41
0.311331,0.299288,0.57857,0.782038,467.69
0.224079,0.254448,0.629052,0.677078,480.05
0.451275,0.335231,0.64291,0.442761,454.37
0.788669,0.816548,0.202425,0.648928,430.88
0.577337,0.669039,0.65949,0.568365,453.03
0.792635,0.663701,0.386291,0.307641,440.27
0.71728,0.78452,0.519921,0.343164,434.47
0.646176,0.802669,0.437021,0.632038,435.88
0.76034,0.763523,0.348181,0.364879,432.73
0.851275,0.787011,0.389013,0.458177,435.72
0.729462,0.685765,0.503341,0.273592,442.43
0.296884,0.273132,0.663697,0.77118,469.75
0.19915,0.304804,0.430339,0.851609,481.58
0.816147,0.699822,0.330116,0.355228,435.84
0.061756,0.254093,0.461272,0.777748,492.06
0.611048,0.595374,0.479584,0.701206,446.54
0.726629,0.73274,0.23509,0.556702,431.81
0.776487,0.620463,0.416729,0.481769,436.32
0.578187,0.420285,0.568671,0.370241,447.1
0.14136,0.249288,0.676813,0.639812,487.33
0.075921,0.265302,0.47315,0.682842,494.24
0.586969,0.880961,0.421183,0.906836,444.69
0.61813,0.622954,0.299678,0.752011,440.74
0.233711,0.253559,0.692403,0.649464,476.92
0.26289,0.303915,0.52685,0.901475,478.37
0.165156,0.228114,0.61272,0.709786,484.45
0.910482,0.76121,0.233606,0.313941,427.25
0.866006,0.777402,0.194754,0.271984,429.31
0.215581,0.285409,0.91809,0.842493,477.01
0.683003,0.622064,0.573125,0.36126,448.37
0.472805,0.475445,0.330116,0.999062,451.23
0.320397,0.403559,0.471171,0.998794,463.46
0.921246,0.777402,0.197971,0.165416,430.56
0.77847,0.794662,0.426627,0.286461,438.84
0.413314,0.347687,0.404108,0.760724,456.11
0.556091,0.669039,0.677555,0.727748,450.57
0.273088,0.281317,0.620886,0.791957,476
0.36289,0.346619,0.755259,0.799062,464.51
0.77847,0.56637,0.381341,0.463137,435.69
0.236544,0.274733,0.872061,0.815416,477.49
0.669688,0.787011,0.386538,0.772252,445.61
0.854674,0.85516,0.439743,0.462466,432.2
0.683286,0.733096,0.298936,0.680831,433.25
0.869688,0.816014,0.315021,0.295442,433.76
0.271105,0.487367,0.824053,0.632038,469.9
0.243059,0.264413,0.417718,0.773592,478.58
0.333994,0.281851,0.569908,0.797453,467.42
0.8017,0.652669,0.440485,0.300268,444.42
0.890368,0.87153,0.239792,0.26126,435.5
0.673654,0.658897,0.333581,0.650134,435.84
0.63796,0.622064,0.559268,0.460992,445.36
0.767989,0.63452,0.452858,0.409786,436.76
0.391218,0.591281,0.520168,0.965684,457.3
0.160907,0.190747,0.677555,0.806032,483.26
0.467989,0.337722,0.659738,0.350268,468.8
0.554391,0.332562,0.316753,0.752011,445.71
0.632295,0.85089,0.488245,0.884182,436.22
0.218697,0.264591,0.614947,0.851072,484
0.198867,0.294662,0.96288,0.715952,483.38
0.695751,0.518505,0.534274,0.546247,451.78
0.374788,0.28452,0.282108,0.985791,467.96
0.660623,0.473132,0.310072,0.489142,447.7
0.57932,0.777224,0.435288,0.787802,444.73
0.828895,0.8,0.466469,0.540885,436.16
0.819547,0.955338,0.31898,0.638472,430.69
0.319263,0.31637,0.655778,0.99437,467.06
0.690368,0.791459,0.302895,0.63445,431.69
0.351558,0.275267,0.403613,0.747453,469.75
0.258924,0.264413,0.4244,0.715818,477.23
0.816147,0.736477,0.613462,0.376944,432.66
0.712465,0.859786,0.517694,0.7937,429.48
0.607365,0.68363,0.572136,0.622654,448.82
0.175354,0.15427,0.645632,0.71193,487.17
0.307365,0.281851,0.568919,0.852011,466.49
0.601416,0.883096,0.310567,0.902145,437.65
0.838527,0.868327,0.450631,0.422118,434.88
0.784703,0.89395,0.619401,0.335791,431.18
0.570822,0.59484,0.475377,0.846917,447.31
0.698017,0.89395,0.607028,0.656032,436.89
0.311048,0.332206,0.360554,0.943298,464.35
0.363173,0.282384,0.15021,0.81555,466.36
0.366289,0.309786,0.614204,0.684048,463.61
0.616147,0.731851,0.478099,0.379357,441.92
0.439943,0.33274,0.567929,0.661126,458.5
0.324363,0.358541,0.571641,0.593298,472.17
0.5,0.617616,0.54244,0.550268,451.89
0.79745,0.755694,0.373917,0.247855,433.13
0.554391,0.631317,0.619896,0.767694,445.8
0.500567,0.255516,0.219253,0.400134,457.16
0.316714,0.29484,0.67706,0.657909,472.95
0.67932,0.89395,0.608018,0.67118,434.65
0.273371,0.248043,0.659243,0.687668,475.51
0.696034,0.82242,0.448651,0.741823,434.26
0.096884,0.181673,0.825043,0.721448,488.5
0.383853,0.28452,0.235338,0.886193,465.01
0.209065,0.27153,0.615937,0.581099,475.42
0.115581,0.261744,0.64588,0.503619,493.9
0.920113,0.767794,0.413017,0.089678,427.62
0.492918,0.617616,0.545657,0.595979,452.84
0.345892,0.272242,0.597872,0.785255,465.39
0.773654,0.755694,0.375155,0.285523,432.46
0.021813,0.250178,0.885672,0.582708,488.69
0.305949,0.288612,0.67508,0.799196,463.36
0.528895,0.62153,0.600594,0.623861,455.51
0.155524,0.325445,0.654293,0.563807,482.96
0.591785,0.730961,0.452858,0.573727,444.02
0.792351,0.718505,0.47612,0.260054,441.51
0.382153,0.319929,0.503341,0.766354,463.7
0.243059,0.346797,0.52784,0.708579,478.05
0.31983,0.435409,0.356347,0.901206,466.08
0.654674,0.419217,0.426132,0.147051,445.56
0.257224,0.335231,0.628805,0.814477,479.16
0.141643,0.234875,0.584261,0.608981,487.45
0.61813,0.81726,0.374165,0.596649,442.65
0.866289,0.967616,0.347191,0.442627,430.12
0.533428,0.424377,0.543677,0.441153,454.2
